auction.closing_timeslot,auction.id,auction.num_closing_timeslot_other_auctions,auction.num_closing_timeslot_category_other_auctions,auction.num_closing_timeslot_subcategory_other_auctions
1001.0,43222.0,529.0,"{'Slapen': 4, 'Woninginrichting': 32, 'Tuin en terras': 70}","{'Matrassen': 0, 'Bedtextiel': 1, 'Boxsprings': 0, 'Elektrische boxspring': 0, 'Kussens en dekbedden': 2, 'Bedden': 1, 'Kasten': 0, 'Accessoires slapen': 0, 'Dressoir': 3, 'Fauteuils': 0, 'TV-meubels': 0, 'Opbergen': 1, 'Spiegels': 1, 'Tafels': 1, 'Planten- en bloembakken': 3}"
1002.0,43222.0,724.0,{'Slapen': 3},"{'Matrassen': 0, 'Boxsprings': 0, 'Kasten': 0}"
1003.0,43222.0,752.0,"{'Slapen': 30, 'Woninginrichting': 18}","{'Matrassen': 2, 'Boxsprings': 0, 'Elektrische boxspring': 0, 'Kasten': 0, 'Accessoires slapen': 1, 'Dressoir': 1, 'Stoelen': 10}"
1004.0,43222.0,1150.0,"{'Slapen': 36, 'Woninginrichting': 249}","{'Matrassen': 4, 'Boxsprings': 0, 'Elektrische boxspring': 0, 'Bedden': 27, 'Kasten': 27, 'Accessoires slapen': 0, 'Hockers': 0}"
1005.0,43222.0,384.0,{},{}
1006.0,43222.0,192.0,{},{}
1007.0,43222.0,137.0,{},{}
652.0,43238.0,0.0,{},{}
653.0,43238.0,0.0,{},{}
654.0,43238.0,0.0,{},{}
655.0,43238.0,0.0,{},{}
656.0,43238.0,0.0,{},{}
657.0,43238.0,0.0,{},{}
658.0,43238.0,92.0,{},{}
659.0,43238.0,74.0,{},{}
660.0,43238.0,67.0,{},{}
661.0,43238.0,53.0,{},{}
662.0,43238.0,53.0,{},{}
663.0,43238.0,137.0,{},{}
664.0,43238.0,1011.0,"{'Slapen': 181, 'Kantoorinrichting': 7, 'Woninginrichting': 23, 'Kinderen': 5, 'Televisie en audio': 2, 'Computers en Software': 7, 'Communicatie en telefonie': 11, 'Auto-onderdelen en accessoires': 36, 'Wintersport': 2, 'Foto en video': 15, 'Kamperen': 0, 'Herenkleding en -schoenen': 128, 'Speelgoed': 1, 'Seizoensartikelen': 0, 'Woningdecoratie': 0, 'Horloges': 32, 'Beveiliging': 0, 'Tuin en terras': 89, 'Boten en jachten': 34, 'Groenvoorziening': 7, 'Unisex': 11, 'Kleding kinderen': 1, 'Sport en vrije tijd': 3}","{'Accessoires slapen': 0, 'Stoelen': 8, 'Dressoir': 0, 'Slaapinrichting': 1, 'Veiligheid': 0, 'Vervoer': 4, 'Meubilair': 0, 'Boxen, soundbars en speakers': 1, 'Koptelefoons & oordopjes': 0, 'Tablets en readers': 0, 'Accessoires': 24, 'Verrekijkers en telescopen': 0, 'Action cams': 6, 'Smartphones': 0, 'Opladen': 0, 'Powerbanks': 6, 'Kleding': 0, 'Schaatsen': 0, 'Accessoires en toebehoren': 0, 'Sokken': 0, 'Speelgoed binnen': 1, 'Spellen en puzzels': 0, 'Speelgoed elektronisch': 0, 'Speelgoed buiten': 0, 'Verlichting': 3, 'Kerst': 0, 'Wanddecoratie': 0, 'Smartwatches': 10, 'Woning': 0, 'Tuinmeubilair': 13, 'Omheining': 4, 'Tuinsets': 5, 'Rubberboten': 34, 'Tuingereedschap overig': 4, 'Tassen': 25, 'Jongens kleding': 1, 'Schietsport': 0, 'Entertainment': 0}"
665.0,43238.0,621.0,"{'Televisie en audio': 0, 'Speelgoed': 1, 'Kantoorinrichting': 1, 'Fietsen': 0, 'Unisex': 8}","{'Koptelefoons & oordopjes': 0, 'Speelgoed binnen': 0, 'Stoelen': 0, 'Bakfietsen': 0, 'Tassen': 18}"
666.0,43238.0,285.0,"{'Televisie en audio': 1, 'Communicatie en telefonie': 2, 'Kinderen': 0, 'Speelgoed': 1, 'Tuin en terras': 18}","{'Koptelefoons & oordopjes': 0, 'Accessoires': 13, 'Slaapinrichting': 0, 'Meubilair': 0, 'Speelgoed binnen': 0, 'Speelgoed buiten': 0, 'Tuinmeubilair': 2}"
667.0,43238.0,179.0,{},{}
668.0,43238.0,642.0,{},{}
669.0,43238.0,221.0,{},{}
670.0,43238.0,157.0,{},{}
671.0,43238.0,91.0,{},{}
988.0,43239.0,0.0,{},{}
989.0,43239.0,0.0,{},{}
990.0,43239.0,0.0,{},{}
991.0,43239.0,0.0,{},{}
992.0,43239.0,0.0,{},{}
993.0,43239.0,0.0,{},{}
994.0,43239.0,45.0,{},{}
995.0,43239.0,38.0,{},{}
996.0,43239.0,42.0,{},{}
997.0,43239.0,44.0,{},{}
998.0,43239.0,38.0,{},{}
999.0,43239.0,165.0,{},{}
1000.0,43239.0,624.0,"{'Slapen': 107, 'Fitness': 13, 'Woninginrichting': 38, 'Tuin en terras': 8, 'Kinderen': 2, 'Communicatie en telefonie': 7, 'Auto-onderdelen en accessoires': 15, 'Accu-/ elektrisch gereedschap': 13, 'Herenkleding en -schoenen': 41, 'Unisex': 3, 'Televisie en audio': 5, 'Seizoensartikelen': 0, 'Reclame': 0, 'Kamperen': 2, 'Foto en video': 7, 'Woningdecoratie': 4, 'Computers en Software': 3, 'Speelgoed': 0, 'Sport en vrije tijd': 3, 'Wintersport': 1, 'Winkelinrichting': 18, 'Fietsaccessoires en kleding': 2, 'Kleding kinderen': 1, 'Kantoorinrichting': 30, 'Boten en jachten': 11, 'Wellness': 2, 'Groenvoorziening': 0, 'Huishoudelijk': 6, 'Horloges': 21, 'Beveiliging': 0, 'Eten en drinken': 0}","{'Bedden': 14, 'Accessoires slapen': 4, 'Banken': 2, 'Tafels': 1, 'Dressoir': 0, 'Tuinsets': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Tuinmeubilair': 1, 'Slaapinrichting': 0, 'Veiligheid': 0, 'Vervoer': 2, 'Meubilair': 0, 'Accessoires': 16, 'Opladen': 0, 'Smartphones': 0, 'Powerbanks': 3, 'Crosstrainer': 1, 'Sokken': 1, 'Tassen': 20, 'Boxen, soundbars en speakers': 0, 'Koptelefoons & oordopjes': 0, 'Kerst': 0, 'Reclamevlaggen': 0, 'Accessoires en toebehoren': 2, 'Verrekijkers en telescopen': 0, 'Action cams': 1, 'Wanddecoratie': 0, 'Wifi': 0, 'Tablets en readers': 0, 'Speelgoed elektronisch': 0, 'Speelgoed binnen': 0, 'Speelgoed buiten': 0, 'Spellen en puzzels': 0, 'Schietsport': 0, 'Entertainment': 0, 'Reizen': 0, 'Kleding': 0, 'Etalagepoppen': 0, 'Kinderzitjes en veiligheid': 0, 'Jongens kleding': 1, 'Stoelen': 4, 'Rubberboten': 11, 'Massage': 0, 'Tuingereedschap overig': 0, 'Stofzuigers': 4, 'Smartwatches': 7, 'Woning': 0, 'Snoepgoed': 0}"
1001.0,43239.0,606.0,"{'Slapen': 148, 'Woninginrichting': 37, 'Seizoensartikelen': 0, 'Tuin en terras': 67, 'Kinderen': 0, 'Communicatie en telefonie': 3, 'Unisex': 7, 'Televisie en audio': 1, 'Kamperen': 0, 'Foto en video': 3, 'Computers en Software': 6, 'Speelgoed': 1, 'Sport en vrije tijd': 0, 'Kantoorinrichting': 15, 'Fietsen': 0, 'Fitness': 4, 'Boten en jachten': 9, 'Wellness': 7, 'Huishoudelijk': 2, 'Horloges': 14, 'Eten en drinken': 0}","{'Bedden': 18, 'Dressoir': 1, 'Spiegels': 1, 'Tafels': 2, 'Verlichting': 61, 'Tuinbanken': 5, 'Tuinmeubilair': 9, 'Omheining': 2, 'Slaapinrichting': 0, 'Veiligheid': 0, 'Meubilair': 0, 'Accessoires': 11, 'Smartphones': 0, 'Powerbanks': 2, 'Tassen': 18, 'Boxen, soundbars en speakers': 0, 'Koptelefoons & oordopjes': 0, 'Kerst': 0, 'Accessoires en toebehoren': 0, 'Action cams': 2, 'Toetsenborden en muizen': 0, 'Tablets en readers': 0, 'Speelgoed elektronisch': 0, 'Speelgoed binnen': 0, 'Speelgoed buiten': 0, 'Spellen en puzzels': 0, 'Schietsport': 0, 'Entertainment': 0, 'Stoelen': 0, 'Bakfietsen': 0, 'Banken': 0, 'Rubberboten': 9, 'Massage': 0, 'Stofzuigers': 0, 'Smartwatches': 5, 'Snoepgoed': 0}"
1002.0,43239.0,716.0,"{'Kinderen': 1, 'Communicatie en telefonie': 1, 'Televisie en audio': 10, 'Seizoensartikelen': 0, 'Foto en video': 26, 'Speelgoed': 7, 'Fitness': 2}","{'Slaapinrichting': 0, 'Vervoer': 1, 'Accessoires': 12, 'Koptelefoons & oordopjes': 3, 'Kerst': 0, 'Action cams': 0, 'Speelgoed binnen': 1, 'Speelgoed buiten': 3, 'Banken': 4}"
1003.0,43239.0,754.0,"{'Kantoorinrichting': 17, 'Woninginrichting': 18, 'Kinderen': 0, 'Communicatie en telefonie': 2, 'Wintersport': 0, 'Herenkleding en -schoenen': 73, 'Foto en video': 1, 'Woningdecoratie': 2, 'Speelgoed': 1, 'Eten en drinken': 1}","{'Stoelen': 6, 'Tafels': 2, 'Veiligheid': 0, 'Accessoires': 25, 'Schaatsen': 0, 'Tassen': 23, 'Action cams': 0, 'Wanddecoratie': 2, 'Speelgoed binnen': 1, 'Speelgoed buiten': 0, 'Spellen en puzzels': 0, 'Snoepgoed': 1}"
1004.0,43239.0,1150.0,"{'Woninginrichting': 248, 'Kantoorinrichting': 18, 'Communicatie en telefonie': 46, 'Televisie en audio': 8, 'Computers en Software': 116, 'Speelgoed': 7, 'Tuin en terras': 135}","{'Tafels': 52, 'Spiegels': 1, 'Stoelen': 20, 'Accessoires': 27, 'Powerbanks': 0, 'Koptelefoons & oordopjes': 0, 'Toetsenborden en muizen': 1, 'Speelgoed binnen': 2, 'Omheining': 16}"
1005.0,43239.0,360.0,"{'Auto-onderdelen en accessoires': 4, 'Communicatie en telefonie': 55, 'Herenkleding en -schoenen': 14, 'Unisex': 0, 'Televisie en audio': 4, 'Slapen': 7, 'Speelgoed': 0, 'Tuin en terras': 20, 'Woninginrichting': 16, 'Kantoorinrichting': 18, 'Boten en jachten': 1}","{'Accessoires': 6, 'Opladen': 2, 'Sokken': 0, 'Tassen': 0, 'Koptelefoons & oordopjes': 1, 'Accessoires slapen': 0, 'Speelgoed binnen': 0, 'Spellen en puzzels': 0, 'Tuinsets': 2, 'Tafels': 1, 'Stoelen': 1, 'Rubberboten': 1}"
1006.0,43239.0,168.0,"{'Kinderen': 2, 'Communicatie en telefonie': 15, 'Fitness': 13, 'Herenkleding en -schoenen': 16, 'Woningdecoratie': 0, 'Speelgoed': 0, 'Sport en vrije tijd': 3, 'Woninginrichting': 9, 'Kantoorinrichting': 4, 'Fietsen': 0}","{'Slaapinrichting': 2, 'Veiligheid': 0, 'Vervoer': 0, 'Meubilair': 0, 'Accessoires': 14, 'Tassen': 1, 'Wanddecoratie': 0, 'Speelgoed elektronisch': 0, 'Speelgoed binnen': 0, 'Speelgoed buiten': 0, 'Spellen en puzzels': 0, 'Entertainment': 0, 'Tafels': 0, 'Stoelen': 0, 'Bakfietsen': 0}"
1007.0,43239.0,129.0,"{'Kinderen': 0, 'Reclame': 0, 'Foto en video': 0, 'Speelgoed': 0, 'Kantoorinrichting': 2}","{'Veiligheid': 0, 'Reclamevlaggen': 0, 'Action cams': 0, 'Speelgoed elektronisch': 0, 'Speelgoed binnen': 0, 'Stoelen': 0}"
820.0,43255.0,0.0,{},{}
821.0,43255.0,0.0,{},{}
822.0,43255.0,0.0,{},{}
823.0,43255.0,0.0,{},{}
824.0,43255.0,0.0,{},{}
825.0,43255.0,0.0,{},{}
826.0,43255.0,39.0,{},{}
827.0,43255.0,40.0,{},{}
828.0,43255.0,44.0,{},{}
829.0,43255.0,57.0,{},{}
830.0,43255.0,48.0,{},{}
831.0,43255.0,47.0,{},{}
832.0,43255.0,281.0,{'Dierbenodigdheden': 1},"{'Hond': 0, 'Kat': 0, 'Vogel': 0, 'Knaagdier': 0, 'Eten en drinken': 0, 'Dierenverblijven': 0, 'Diergeleiding': 0}"
833.0,43255.0,275.0,{'Dierbenodigdheden': 0},"{'Hond': 0, 'Kat': 0, 'Knaagdier': 0}"
834.0,43255.0,560.0,{},{}
835.0,43255.0,350.0,{},{}
836.0,43255.0,550.0,{},{}
837.0,43255.0,190.0,{},{}
838.0,43255.0,108.0,{},{}
839.0,43255.0,92.0,{},{}
652.0,43266.0,0.0,{},{}
653.0,43266.0,0.0,{},{}
654.0,43266.0,0.0,{},{}
655.0,43266.0,0.0,{},{}
656.0,43266.0,0.0,{},{}
657.0,43266.0,0.0,{},{}
658.0,43266.0,92.0,{},{}
659.0,43266.0,74.0,{},{}
660.0,43266.0,67.0,{},{}
661.0,43266.0,53.0,{},{}
662.0,43266.0,53.0,{},{}
663.0,43266.0,137.0,{},{}
664.0,43266.0,1235.0,"{'Tuin en terras': 23, 'Boten en jachten': 32, 'Groenvoorziening': 5, 'Evenementen': 1, 'Bosbouw': 0, 'Zwembaden': 0, 'Keukenapparatuur': 2, 'Wellness': 3, 'Bestratingsmaterialen': 0}","{'Verlichting': 1, 'Tuinmeubilair': 8, 'Omheining': 5, 'Tuinsets': 5, 'Lounge sets': 0, 'Tuinhuizen': 0, 'Parasols': 0, 'Kweken': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Bewatering': 2, 'Tuinbanken': 0, 'Tuintafels': 0, 'Vijverartikelen': 0, 'Tuinstoelen': 0, 'Planten- en bloembakken': 0, 'Terrasoverkappingen': 0, 'Rubberboten': 32, 'Tuingereedschap overig': 4, 'Versnipperen': 0, 'Reinigen, waterpompen en spuiten': 0, 'Partytenten': 1, 'Zagen': 0, 'Zwembadafdekking': 0, 'Zwembadonderhoud en -accessoires': 0, 'Zwembadverlichting': 0, 'Zandfilters / zandfiltersets': 0, 'Waterbehandeling': 0, 'Zwembadbesturing': 0, 'Zwembadpompen': 0, 'Zwembaden': 0, 'Koelkasten': 0, 'Jacuzzi': 3, 'Sauna': 0, 'Muurblokken': 0, 'Keramiek': 0, 'Tegels': 0}"
665.0,43266.0,389.0,"{'Speelgoed': 5, 'Tuin en terras': 0, 'Groenvoorziening': 0, 'Evenementen': 0, 'Accu-/ elektrisch gereedschap': 2, 'Bestrating gereedschap en machines': 0, 'Zwembaden': 0, 'Keukenapparatuur': 0, 'Zonwering': 0, 'Boten en jachten': 0, 'Wellness': 1, 'Bestratingsmaterialen': 0}","{'Speelgoed buiten': 0, 'Lounge sets': 0, 'Tuinmeubilair': 0, 'Tuinhuizen': 0, 'Parasols': 0, 'Kweken': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Bewatering': 0, 'Hogedruk reinigers': 0, 'Tuinbanken': 0, 'Omheining': 0, 'Tuintafels': 0, 'Tuinsets': 0, 'Ligbedden': 0, 'Tuinstoelen': 0, 'Planten- en bloembakken': 0, 'Versnipperen': 0, 'Tuingereedschap overig': 0, 'Bladblazer': 0, 'Reinigen, waterpompen en spuiten': 0, 'Partytenten': 0, 'Reinigingsmachines': 0, 'Kruien': 0, 'Wateranalyse': 0, 'Zwembadonderhoud en -accessoires': 0, 'PVC- installatiemateriaal': 0, 'Zandfilters / zandfiltersets': 0, 'Waterbehandeling': 0, 'Zwembadbesturing': 0, 'Zwembadpompen': 0, 'Zwembaden': 0, 'Zwembadinbouwdelen': 0, 'Zwembadtrappen': 0, 'Koelkasten': 0, 'Zonneschermen hand': 0, 'Rubberboten': 0, 'Jacuzzi': 0, 'Hot tub': 0, 'Massage': 1, 'Sauna': 0, 'Muurblokken': 0, 'Keramiek': 0, 'Tegels': 0}"
666.0,43266.0,270.0,"{'Tuin en terras': 5, 'Evenementen': 0, 'Bosbouw': 0, 'Zwembaden': 0, 'Keukenapparatuur': 2, 'Boten en jachten': 0, 'Wellness': 0}","{'Tuinmeubilair': 1, 'Lounge sets': 0, 'Barbecues en barbecuebenodigdheden': 0, 'Tuinbanken': 0, 'Omheining': 1, 'Tuintafels': 0, 'Tuinsets': 0, 'Partytenten': 0, 'Zagen': 0, 'PVC- installatiemateriaal': 0, 'Waterbehandeling': 0, 'Zwembadpompen': 0, 'Zwembadinbouwdelen': 0, 'Koelkasten': 0, 'Rubberboten': 0, 'Jacuzzi': 0, 'Sauna': 0}"
667.0,43266.0,179.0,{},{}
668.0,43266.0,642.0,{},{}
669.0,43266.0,221.0,{},{}
670.0,43266.0,157.0,{},{}
671.0,43266.0,91.0,{},{}
652.0,43274.0,0.0,{},{}
653.0,43274.0,0.0,{},{}
654.0,43274.0,0.0,{},{}
655.0,43274.0,0.0,{},{}
656.0,43274.0,0.0,{},{}
657.0,43274.0,0.0,{},{}
658.0,43274.0,92.0,{},{}
659.0,43274.0,74.0,{},{}
660.0,43274.0,67.0,{},{}
661.0,43274.0,53.0,{},{}
662.0,43274.0,53.0,{},{}
663.0,43274.0,137.0,{},{}
664.0,43274.0,1076.0,"{'Woninginrichting': 25, 'Fitness': 0, 'Kantoorinrichting': 24, 'Huishoudelijk': 2, 'Kinderen': 49, 'Auto-onderdelen en accessoires': 5, 'Garage-equipement': 0, 'Foto en video': 7, 'Communicatie en telefonie': 25, 'Wintersport': 3, 'Tuin en terras': 85, 'Boten en jachten': 10, 'Groenvoorziening': 6, 'Sport en vrije tijd': 6, 'Evenementen': 15, 'Wellness': 7, 'Accu-/ elektrisch gereedschap': 1, 'Sanitair': 0, 'Handgereedschap': 0, 'Vluchthaven': 0, 'Ruitersport': 0, 'Metaalindustrie': 0, 'Werkkleding & Veiligheid': 1, 'Bouwmaterieel': 0, 'Bouwmaterialen': 0, 'Persoonlijke verzorging': 18, 'Magazijn en werkplaats': 0, 'Recycling': 0, 'Bouwplaatsinrichting': 0, 'Pneumatisch gereedschap': 0, 'Klimmaterialen': 0, 'Bestrating gereedschap en machines': 0, 'Dierbenodigdheden': 0, 'Aanhangwagens': 0, 'Bootonderdelen': 0, 'Fietsaccessoires en kleding': 1, 'Horeca-inventaris': 0, 'Motoren en Quads': 0}","{'Tafels': 10, 'Banken': 1, 'Stoelen': 25, 'Opbergen': 0, 'Vervoer': 3, 'Accessoires': 28, 'Action cams': 5, 'Accessoires foto en video': 1, 'Powerbanks': 8, 'GSM': 0, 'LM velgen': 0, 'Schoenen': 87, 'Tuinmeubilair': 15, 'Omheining': 3, 'Tuinsets': 4, 'Bewatering': 1, 'Verwarming en haarden': 1, 'Rubberboten': 10, 'Tuingereedschap overig': 4, 'Bosmaaier': 0, 'Survival': 0, 'Klimmen': 0, 'Watersport': 0, 'Partytenten': 15, 'Jacuzzi': 6, 'Speciaal gereedschap': 0, 'Schoonmaak- en reiniging': 0, 'Slangen en haspels': 0, 'Krik- en assteunen': 0, 'Pompen': 0, 'Motorbrug': 0, 'Loopband': 0, 'Hometrainer': 0, 'Slagmoergereedschap': 0, 'Overige machines': 0, 'Schaafmachines': 0, 'Schuurmachines': 0, 'Stof-nat-droogzuigers': 0, 'Freesmachines': 0, 'Slijpmachines': 0, 'Elektrische schroef-/boormachines': 0, 'Douchebakken': 0, 'Soldeergereedschap': 0, 'Vijlen en raspen': 0, 'Meet- en aftekengereedschap': 0, 'Gereedschapwagens en kisten': 0, 'Sleutels- en doppendozen': 0, 'Overige gereedschap': 0, 'Bagage': 0, 'Rijbroeken': 0, 'Lastoebehoren': 0, 'Snijbranden': 0, 'Handschoenen': 1, 'Gereedschap specialistisch': 0, 'Glasvezelindustrie': 0, 'Lijmen & kitten': 0, 'Haar': 1, 'Stellingen': 0, 'Intern transport': 0, 'Stofzuigers': 0, 'Waterpomp': 0, 'Aggregaten': 0, 'Perslucht machines overige': 0, 'Ladders en trappen': 0, 'Kruien': 0, 'Hond': 0, 'Boottrailers': 0, 'Onderdelen en toebehoren': 0, 'Binnenboord': 0, 'Buitenboord': 0, 'Motor en aandrijving': 0, 'Overige accessoires': 1, 'Audio en video': 0, 'Onderdelen': 0, 'Motoren overige': 0}"
665.0,43274.0,632.0,{},{}
666.0,43274.0,297.0,{},{}
667.0,43274.0,179.0,{},{}
668.0,43274.0,642.0,{},{}
669.0,43274.0,221.0,{},{}
670.0,43274.0,157.0,{},{}
671.0,43274.0,91.0,{},{}
987.0,43275.0,0.0,{},{}
988.0,43275.0,0.0,{},{}
989.0,43275.0,0.0,{},{}
990.0,43275.0,0.0,{},{}
991.0,43275.0,0.0,{},{}
992.0,43275.0,0.0,{},{}
993.0,43275.0,0.0,{},{}
994.0,43275.0,45.0,{},{}
995.0,43275.0,38.0,{},{}
996.0,43275.0,42.0,{},{}
997.0,43275.0,44.0,{},{}
998.0,43275.0,38.0,{},{}
999.0,43275.0,48.0,"{'Handgereedschap': 1, 'Fitness': 1, 'Auto-onderdelen en accessoires': 5, 'Accu-/ elektrisch gereedschap': 1, 'Dierbenodigdheden': 0, 'Garage-equipement': 0, 'Groenvoorziening': 0, 'Boten en jachten': 0, 'Kantoorinrichting': 0, 'Woninginrichting': 5, 'Tuin en terras': 4, 'Huishoudelijk': 1, 'Bouwplaatsinrichting': 1, 'Wellness': 0, 'Speelgoed': 0, 'Communicatie en telefonie': 2, 'Sanitair': 0, 'Bouwmaterialen': 1, 'Vluchthaven': 0, 'Ruitersport': 0, 'Wintersport': 1, 'Metaalindustrie': 0, 'Werkkleding & Veiligheid': 0, 'Foto en video': 0, 'Persoonlijke verzorging': 0, 'Partijen': 0, 'Televisie en audio': 2, 'Kinderen': 0, 'Aanhangwagens': 0, 'Bootonderdelen': 0, 'Motoren en Quads': 0}","{'Accessoires': 7, 'Gereedschapwagens en kisten': 0, 'Overige gereedschap': 0, 'Vijlen en raspen': 0, 'LM velgen': 0, 'Slagmoergereedschap': 0, 'Schuurmachines': 0, 'Slijpmachines': 0, 'Overige machines': 1, ""Laders & Accu's"": 0, 'Hond': 0, 'Speciaal gereedschap': 0, 'Slangen en haspels': 0, 'Krik- en assteunen': 0, 'Bosmaaier': 0, 'Tuingereedschap overig': 0, 'Rubberboten': 0, 'Stoelen': 0, 'Opbergen': 1, 'Klimaatbeheersing': 0, 'Verlichting': 8, 'Tuinmeubilair': 0, 'Tuinsets': 0, 'Omheining': 0, 'Bewatering': 0, 'Verwarming en haarden': 0, 'Stofzuigers': 0, 'Aggregaten': 0, 'Jacuzzi': 0, 'Speelgoed buiten': 0, 'GSM': 0, 'Powerbanks': 0, 'Douchebakken': 0, 'Wastafelkranen': 0, 'Lijmen & kitten': 0, 'Bagage': 0, 'Rijbroeken': 0, 'Schoenen': 0, 'Lastoebehoren': 0, 'Snijbranden': 0, 'Handschoenen': 0, 'Action cams': 0, ""Accu's en batterijen"": 0, 'Haar': 0, 'Installatie': 0, 'Vrije tijds besteding': 0, 'Audio en video': 0, 'Werkkleding & bescherming': 0, 'Keukenapparatuur': 0, 'Receivers en versterkers': 0, 'Vervoer': 0, 'Boottrailers': 0, 'Onderdelen en toebehoren': 0, 'Binnenboord': 0, 'Buitenboord': 0, 'Motor en aandrijving': 0, 'Onderdelen': 0}"
1000.0,43275.0,677.0,"{'Fitness': 10, 'Woninginrichting': 40, 'Huishoudelijk': 2, 'Partijen': 0, 'Tuin en terras': 10, 'Kinderen': 32, 'Auto-onderdelen en accessoires': 5, 'Garage-equipement': 1, 'Communicatie en telefonie': 21, 'Accu-/ elektrisch gereedschap': 2, 'Wintersport': 1, 'Televisie en audio': 16, 'Foto en video': 9, 'Sport en vrije tijd': 7, 'Fietsaccessoires en kleding': 1, 'Kantoorinrichting': 43, 'Boten en jachten': 1, 'Wellness': 1, 'Handgereedschap': 1, 'Klimmaterialen': 0, 'Dierbenodigdheden': 0, 'Bestrating gereedschap en machines': 0, 'Magazijn en werkplaats': 0, 'Pneumatisch gereedschap': 0, 'Horeca-inventaris': 0, 'Evenementen': 0, 'Sanitair': 0, 'Bouwmaterialen': 0, 'Vluchthaven': 0, 'Ruitersport': 0, 'Metaalindustrie': 0, 'Werkkleding & Veiligheid': 0, 'Horeca-apparatuur': 0, 'Aanhangwagens': 0, 'Bootonderdelen': 0, 'Motoren en Quads': 0}","{'Banken': 4, 'Opbergen': 2, 'Tafels': 3, 'Verlichting': 76, 'Tuinmeubilair': 5, 'Omheining': 0, 'Bewatering': 0, 'Verwarming en haarden': 0, 'Vervoer': 3, 'Accessoires': 23, 'Powerbanks': 6, 'GSM': 0, 'LM velgen': 0, 'Slagmoergereedschap': 0, 'Stof-nat-droogzuigers': 0, 'Elektrische schroef-/boormachines': 0, 'Freesmachines': 0, 'Overige machines': 0, ""Laders & Accu's"": 0, 'Crosstrainer': 2, 'Loopband': 0, 'Hometrainer': 0, 'Schoenen': 60, 'Stekkers en kabels': 0, 'Receivers en versterkers': 0, 'Action cams': 7, 'Accessoires foto en video': 1, ""Accu's en batterijen"": 0, 'Survival': 0, 'Klimmen': 0, 'Watersport': 0, 'Overige accessoires': 0, 'Stoelen': 17, 'Rubberboten': 1, 'Jacuzzi': 0, 'Stofzuigers': 1, 'Speciaal gereedschap': 0, 'Schoonmaak- en reiniging': 0, 'Slangen en haspels': 0, 'Motorbrug': 0, 'Gereedschapwagens en kisten': 0, 'Overige gereedschap': 0, 'Steigers en toebehoren': 0, 'Ladders en trappen': 0, 'Hond': 0, 'Kruien': 0, 'Intern transport': 0, 'Stellingen': 0, 'Perslucht machines overige': 0, 'Installatie': 0, 'Vrije tijds besteding': 0, 'Audio en video': 0, 'Eten en drinken': 0, 'Handgereedschap': 0, 'Werkkleding & bescherming': 0, 'Partytenten': 0, 'Douchebakken': 0, 'Wastafelkranen': 0, 'Baden toebehoren': 0, 'Douchekranen': 0, 'Lijmen & kitten': 0, 'Bagage': 0, 'Rijbroeken': 0, 'Snijbranden': 0, 'Handschoenen': 0, 'Koel- en vries': 0, 'Oven en Magnetron': 0, 'Boottrailers': 0, 'Onderdelen en toebehoren': 0, 'Binnenboord': 0, 'Motor en aandrijving': 0, 'Onderdelen': 0, 'Motoren overige': 0}"
1001.0,43275.0,657.0,"{'Huishoudelijk': 2, 'Partijen': 0, 'Tuin en terras': 70, 'Fitness': 4, 'Garage-equipement': 0, 'Communicatie en telefonie': 8, 'Foto en video': 6, 'Boten en jachten': 8, 'Handgereedschap': 2, 'Accu-/ elektrisch gereedschap': 2, 'Sanitair': 1, 'Horeca-apparatuur': 0, 'Bootonderdelen': 0}","{'Opbergen': 2, 'Verlichting': 62, 'Tuinsets': 2, 'Accessoires': 13, 'Powerbanks': 2, 'Action cams': 5, 'Rubberboten': 8, 'Speciaal gereedschap': 0, 'Motorbrug': 0, 'Gereedschapwagens en kisten': 1, 'Vijlen en raspen': 0, 'Slagmoergereedschap': 0, 'Stof-nat-droogzuigers': 1, 'Overige machines': 0, 'Schaafmachines': 0, 'Installatie': 0, 'Vrije tijds besteding': 0, 'Keukenapparatuur': 0, 'Toilet': 0, 'Koel- en vries': 0, 'Motor en aandrijving': 0}"
1002.0,43275.0,722.0,"{'Handgereedschap': 3, 'Accu-/ elektrisch gereedschap': 24, 'Garage-equipement': 4, 'Motoren en Quads': 0}","{'Gereedschapwagens en kisten': 1, 'Overige machines': 0, 'Pompen': 1, 'Motoren overige': 0}"
1003.0,43275.0,769.0,"{'Handgereedschap': 15, 'Boten en jachten': 1, 'Auto-onderdelen en accessoires': 1, 'Vluchthaven': 0, 'Bootonderdelen': 0, 'Motoren en Quads': 1}","{'Vijlen en raspen': 0, 'Rubberboten': 1, 'LM velgen': 0, 'Bagage': 0, 'Binnenboord': 0, 'Buitenboord': 0, 'Onderdelen': 1}"
